"RowIDs","ColumnNames","ColumnValues","Term1","Term2","Sentence cooccurrence","Neighbor count","Title cooccurrence","Term1 as String","Term2 as String","Document"
"Row1052","OSCAR (#1)","CM","SLE[CM(OSCAR)]","methotrexate[CM(OSCAR)]",1,0,0,"SLE","methotrexate","Liquid Silicone-Induced Extensive and Debilitating Granulomatosis Responding to Hydroxychloroquine"
"Row1858","OSCAR","CM","SLE[CM(OSCAR)]","methotrexate[CM(OSCAR)]",1,0,0,"SLE","methotrexate","Deoxycholate, an Endogenous Cytotoxin/Genotoxin, Induces the Autophagic Stress-Survival Pathway: Implications for Colon Carcinogenesis"
"Row1858","OSCAR (#1)","CM","SLE[CM(OSCAR)]","methotrexate[CM(OSCAR)]",1,0,0,"SLE","methotrexate","Deoxycholate, an Endogenous Cytotoxin/Genotoxin, Induces the Autophagic Stress-Survival Pathway: Implications for Colon Carcinogenesis"
"Row2594","OSCAR","CM","SLE[CM(OSCAR)]","monocytes[CELL_TYPE(ABNER)]",1,1,0,"SLE","monocytes","Stevens-Johnson syndrome and toxic epidermal necrolysis in childhood-onset systemic lupus erythematosus patients: a multicenter study"
"Row2594","ABNER (#1)","CELL_TYPE","SLE[CM(OSCAR)]","monocytes[CELL_TYPE(ABNER)]",1,1,0,"SLE","monocytes","Stevens-Johnson syndrome and toxic epidermal necrolysis in childhood-onset systemic lupus erythematosus patients: a multicenter study"
"Row2938","OSCAR","CM","SLE[CM(OSCAR)]","mucosal[CM(OSCAR)]",2,1,0,"SLE","mucosal","Cardiac Manifestations in Systemic Lupus Erythematosus: Clinical Correlates of Subclinical Echocardiographic Features"
"Row2938","OSCAR (#1)","CM","SLE[CM(OSCAR)]","mucosal[CM(OSCAR)]",2,1,0,"SLE","mucosal","Cardiac Manifestations in Systemic Lupus Erythematosus: Clinical Correlates of Subclinical Echocardiographic Features"
"Row1337","OSCAR","CM","SLE[CM(OSCAR)]","myeloid growth factors[PROTEIN(ABNER)]",1,0,0,"SLE","myeloid growth factors","A Case of Subacute Cutaneous Lupus Erythematosus in a Patient with Mixed Connective Tissue Disease: Successful Treatment with Plasmapheresis and Rituximab"
"Row1337","ABNER (#1)","PROTEIN","SLE[CM(OSCAR)]","myeloid growth factors[PROTEIN(ABNER)]",1,0,0,"SLE","myeloid growth factors","A Case of Subacute Cutaneous Lupus Erythematosus in a Patient with Mixed Connective Tissue Disease: Successful Treatment with Plasmapheresis and Rituximab"
"Row465","OSCAR","CM","SLE[CM(OSCAR)]","myocardium[CM(OSCAR)]",1,0,0,"SLE","myocardium","Differential Cytotoxicity Responses by Dog and Rat Hepatocytes to Phospholipogenic Treatments"
"Row465","OSCAR (#1)","CM","SLE[CM(OSCAR)]","myocardium[CM(OSCAR)]",1,0,0,"SLE","myocardium","Differential Cytotoxicity Responses by Dog and Rat Hepatocytes to Phospholipogenic Treatments"
"Row1726","OSCAR","CM","SLE[CM(OSCAR)]","nine[CM(OSCAR)]",1,1,0,"SLE","nine","Bortezomib Treatment Modulates Autophagy in Multiple Myeloma"
"Row1726","OSCAR (#1)","CM","SLE[CM(OSCAR)]","nine[CM(OSCAR)]",1,1,0,"SLE","nine","Bortezomib Treatment Modulates Autophagy in Multiple Myeloma"
"Row44","OSCAR","CM","SLE[CM(OSCAR)]","pDCs[PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"SLE","pDCs","Hydroxychloroquine Improves Obesity-Associated Insulin Resistance and Hepatic Steatosis by Regulating Lipid Metabolism"
"Row44","ABNER (#1)","PROTEIN","SLE[CM(OSCAR)]","pDCs[PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"SLE","pDCs","Hydroxychloroquine Improves Obesity-Associated Insulin Resistance and Hepatic Steatosis by Regulating Lipid Metabolism"
"Row44","OSCAR (#1)","CM","SLE[CM(OSCAR)]","pDCs[PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"SLE","pDCs","Hydroxychloroquine Improves Obesity-Associated Insulin Resistance and Hepatic Steatosis by Regulating Lipid Metabolism"
"Row90","OSCAR","CM","SLE[CM(OSCAR)]","pDCs[CM(OSCAR)]",1,1,0,"SLE","pDCs","Pediatric Kikuchi-Fujimoto disease: A clinicopathologic study and the therapeutic effects of hydroxychloroquine"
"Row90","OSCAR (#1)","CM","SLE[CM(OSCAR)]","pDCs[CM(OSCAR)]",1,1,0,"SLE","pDCs","Pediatric Kikuchi-Fujimoto disease: A clinicopathologic study and the therapeutic effects of hydroxychloroquine"
"Row463","OSCAR","CM","SLE[CM(OSCAR)]","pericardium[CM(OSCAR)]",1,1,0,"SLE","pericardium","Differential Cytotoxicity Responses by Dog and Rat Hepatocytes to Phospholipogenic Treatments"
"Row463","OSCAR (#1)","CM","SLE[CM(OSCAR)]","pericardium[CM(OSCAR)]",1,1,0,"SLE","pericardium","Differential Cytotoxicity Responses by Dog and Rat Hepatocytes to Phospholipogenic Treatments"
"Row3215","OSCAR","CM","SLE[CM(OSCAR)]","probe[ONT(OSCAR)]",1,1,0,"SLE","probe","Risk factors for osteonecrosis severity among Egyptian systemic lupus erythematosus patients: Magnetic resonance imaging (MRI) staging"
"Row3215","OSCAR (#1)","ONT","SLE[CM(OSCAR)]","probe[ONT(OSCAR)]",1,1,0,"SLE","probe","Risk factors for osteonecrosis severity among Egyptian systemic lupus erythematosus patients: Magnetic resonance imaging (MRI) staging"
"Row3163","OSCAR","CM","SLE[CM(OSCAR)]","process[ONT(OSCAR)]",1,1,0,"SLE","process","Improvement of DAS-28 ESR score in Egyptian children and adolescents with juvenile idiopathic arthritis treated with etanercept"
"Row3163","OSCAR (#1)","ONT","SLE[CM(OSCAR)]","process[ONT(OSCAR)]",1,1,0,"SLE","process","Improvement of DAS-28 ESR score in Egyptian children and adolescents with juvenile idiopathic arthritis treated with etanercept"
"Row1335","OSCAR","CM","SLE[CM(OSCAR)]","proinflammatory cytokines[PROTEIN(ABNER)]",1,1,0,"SLE","proinflammatory cytokines","Flares in systemic lupus erythematosus: diagnosis, risk factors and preventive strategies"
"Row1335","ABNER (#1)","PROTEIN","SLE[CM(OSCAR)]","proinflammatory cytokines[PROTEIN(ABNER)]",1,1,0,"SLE","proinflammatory cytokines","Flares in systemic lupus erythematosus: diagnosis, risk factors and preventive strategies"
"Row1836","OSCAR","CM","SLE[CM(OSCAR)]","role[ONT(OSCAR)]",1,1,0,"SLE","role","Systematic review of drug effects in humans and models with surfactant-processing disease"
"Row1836","OSCAR (#1)","ONT","SLE[CM(OSCAR)]","role[ONT(OSCAR)]",1,1,0,"SLE","role","Systematic review of drug effects in humans and models with surfactant-processing disease"
"Row1025","OSCAR","CM","SLE[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"SLE","steroids","A favorable effect of hydroxychloroquine on glucose and lipid metabolism beyond its anti-inflammatory role"
"Row1025","OSCAR (#1)","ONT","SLE[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"SLE","steroids","A favorable effect of hydroxychloroquine on glucose and lipid metabolism beyond its anti-inflammatory role"
"Row1856","OSCAR","CM","SLE[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,0,0,"SLE","steroids","Deoxycholate, an Endogenous Cytotoxin/Genotoxin, Induces the Autophagic Stress-Survival Pathway: Implications for Colon Carcinogenesis"
"Row1856","OSCAR (#1)","ONT","SLE[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,0,0,"SLE","steroids","Deoxycholate, an Endogenous Cytotoxin/Genotoxin, Induces the Autophagic Stress-Survival Pathway: Implications for Colon Carcinogenesis"
"Row3641","OSCAR","CM","SLE[CM(OSCAR)]","sugar[CM(OSCAR)]",1,0,0,"SLE","sugar","Effect of high-intensity interval training on muscle remodeling in rheumatoid arthritis compared to prediabetes"
"Row3641","OSCAR (#1)","CM","SLE[CM(OSCAR)]","sugar[CM(OSCAR)]",1,0,0,"SLE","sugar","Effect of high-intensity interval training on muscle remodeling in rheumatoid arthritis compared to prediabetes"
"Row3161","OSCAR","CM","SLE[CM(OSCAR)]","traditional cardiovascular risk factors[PROTEIN(ABNER)]",1,1,0,"SLE","traditional cardiovascular risk factors","Improvement of DAS-28 ESR score in Egyptian children and adolescents with juvenile idiopathic arthritis treated with etanercept"
"Row3161","ABNER (#1)","PROTEIN","SLE[CM(OSCAR)]","traditional cardiovascular risk factors[PROTEIN(ABNER)]",1,1,0,"SLE","traditional cardiovascular risk factors","Improvement of DAS-28 ESR score in Egyptian children and adolescents with juvenile idiopathic arthritis treated with etanercept"
"Row95","OSCAR","CM","SLE[CM(OSCAR)]","vitro[CM(OSCAR)]",1,0,0,"SLE","vitro","Pediatric Kikuchi-Fujimoto disease: A clinicopathologic study and the therapeutic effects of hydroxychloroquine"
"Row95","OSCAR (#1)","CM","SLE[CM(OSCAR)]","vitro[CM(OSCAR)]",1,0,0,"SLE","vitro","Pediatric Kikuchi-Fujimoto disease: A clinicopathologic study and the therapeutic effects of hydroxychloroquine"
"Row610","OSCAR","CM","SLEDAI[CM(OSCAR)]","SLICC[CM(OSCAR)]",1,1,0,"SLEDAI","SLICC","The association of body mass index with disease activity and clinical response to combination therapy in patients with rheumatoid arthritis"
"Row610","OSCAR (#1)","CM","SLEDAI[CM(OSCAR)]","SLICC[CM(OSCAR)]",1,1,0,"SLEDAI","SLICC","The association of body mass index with disease activity and clinical response to combination therapy in patients with rheumatoid arthritis"
"Row673","OSCAR","CM","SLEDAI[CM(OSCAR)]","SLICC[PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"SLEDAI","SLICC","Toxicidade ocular por derivados da 4-aminoquinolona Ocular toxicity due to 4-aminoquinoline derivatives"
"Row673","ABNER (#1)","PROTEIN","SLEDAI[CM(OSCAR)]","SLICC[PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"SLEDAI","SLICC","Toxicidade ocular por derivados da 4-aminoquinolona Ocular toxicity due to 4-aminoquinoline derivatives"
"Row673","OSCAR (#1)","CM","SLEDAI[CM(OSCAR)]","SLICC[PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"SLEDAI","SLICC","Toxicidade ocular por derivados da 4-aminoquinolona Ocular toxicity due to 4-aminoquinoline derivatives"
"Row1463","OSCAR","CM","SLEDAI[CM(OSCAR)]","association[ONT(OSCAR)]",1,0,0,"SLEDAI","association","Frontal fibrosing alopecia: An update on the hypothesis of pathogenesis and treatment"
"Row1463","OSCAR (#1)","ONT","SLEDAI[CM(OSCAR)]","association[ONT(OSCAR)]",1,0,0,"SLEDAI","association","Frontal fibrosing alopecia: An update on the hypothesis of pathogenesis and treatment"
"Row1447","OSCAR","CM","SLEDAI[CM(OSCAR)]","autoantibodies[PROTEIN(ABNER)]",1,1,0,"SLEDAI","autoantibodies","Antiphospholipid Syndrome: primary or secondary to Systemic Lupus Erythematosus? Description of a clinical case of avitaminosis D in premenopausal woman with pseudo-Cushing syndrome"
"Row1447","ABNER (#1)","PROTEIN","SLEDAI[CM(OSCAR)]","autoantibodies[PROTEIN(ABNER)]",1,1,0,"SLEDAI","autoantibodies","Antiphospholipid Syndrome: primary or secondary to Systemic Lupus Erythematosus? Description of a clinical case of avitaminosis D in premenopausal woman with pseudo-Cushing syndrome"
"Row1460","OSCAR","CM","SLEDAI[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"SLEDAI","hydroxychloroquine","Seasonal effect on fatigue, pain and dryness in primary Sjögren’s syndrome"
"Row1460","OSCAR (#1)","CM","SLEDAI[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"SLEDAI","hydroxychloroquine","Seasonal effect on fatigue, pain and dryness in primary Sjögren’s syndrome"
"Row578","OSCAR","CM","SMILE[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"SMILE","hydroxychloroquine","Unusual Manifestation of Cutaneous Sarcoidosis: A Case Report of Morpheaform Sarcoidosis"
"Row578","OSCAR (#1)","CM","SMILE[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"SMILE","hydroxychloroquine","Unusual Manifestation of Cutaneous Sarcoidosis: A Case Report of Morpheaform Sarcoidosis"
"Row177","OSCAR","CM","SS[CM(OSCAR)]","all[ONT(OSCAR)]",1,0,0,"SS","all","Docetaxel-induced maculopathy possibly potentiated by concurrent hydroxychloroquine use"
"Row177","OSCAR (#1)","ONT","SS[CM(OSCAR)]","all[ONT(OSCAR)]",1,0,0,"SS","all","Docetaxel-induced maculopathy possibly potentiated by concurrent hydroxychloroquine use"
"Row174","OSCAR","CM","SS[CM(OSCAR)]","antiphospholipid[CM(OSCAR)]",1,1,0,"SS","antiphospholipid","Docetaxel-induced maculopathy possibly potentiated by concurrent hydroxychloroquine use"
"Row174","OSCAR (#1)","CM","SS[CM(OSCAR)]","antiphospholipid[CM(OSCAR)]",1,1,0,"SS","antiphospholipid","Docetaxel-induced maculopathy possibly potentiated by concurrent hydroxychloroquine use"
"Row176","OSCAR","CM","SS[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,0,0,"SS","hydroxychloroquine","Docetaxel-induced maculopathy possibly potentiated by concurrent hydroxychloroquine use"
"Row176","OSCAR (#1)","CM","SS[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,0,0,"SS","hydroxychloroquine","Docetaxel-induced maculopathy possibly potentiated by concurrent hydroxychloroquine use"
"Row717","OSCAR","CM","SS[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"SS","hydroxychloroquine","Hidroxicloroquina na hemossiderose pulmonar idiopática: Caso clínico Hydroxychloroquine in pediatric idiopathic pulmonary hemosiderosis: A case report"
"Row717","OSCAR (#1)","CM","SS[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"SS","hydroxychloroquine","Hidroxicloroquina na hemossiderose pulmonar idiopática: Caso clínico Hydroxychloroquine in pediatric idiopathic pulmonary hemosiderosis: A case report"
"Row937","OSCAR","CM","SS-B[CM(OSCAR)]","SSA[ORGANIZATION(NE) CM(OSCAR)]",1,1,0,"SS-B","SSA","Enantioselective metabolism of hydroxychloroquine employing rats and mice hepatic microsomes"
"Row937","NE (#1)","ORGANIZATION","SS-B[CM(OSCAR)]","SSA[ORGANIZATION(NE) CM(OSCAR)]",1,1,0,"SS-B","SSA","Enantioselective metabolism of hydroxychloroquine employing rats and mice hepatic microsomes"
"Row937","OSCAR (#1)","CM","SS-B[CM(OSCAR)]","SSA[ORGANIZATION(NE) CM(OSCAR)]",1,1,0,"SS-B","SSA","Enantioselective metabolism of hydroxychloroquine employing rats and mice hepatic microsomes"
"Row638","OSCAR","CM","SSZ[CM(OSCAR)]","aHR[PROTEIN(ABNER) CM(OSCAR)]",1,0,0,"SSZ","aHR","Chorea as the First and Only Manifestation of Systemic Lupus Erythematosus"
"Row638","ABNER (#1)","PROTEIN","SSZ[CM(OSCAR)]","aHR[PROTEIN(ABNER) CM(OSCAR)]",1,0,0,"SSZ","aHR","Chorea as the First and Only Manifestation of Systemic Lupus Erythematosus"
"Row638","OSCAR (#1)","CM","SSZ[CM(OSCAR)]","aHR[PROTEIN(ABNER) CM(OSCAR)]",1,0,0,"SSZ","aHR","Chorea as the First and Only Manifestation of Systemic Lupus Erythematosus"
"Row631","OSCAR","CM","SSZ[CM(OSCAR)]","ax-SpA[PROTEIN(ABNER)]",1,1,0,"SSZ","ax-SpA","Treatment of refractory chronic urticaria"
"Row631","ABNER (#1)","PROTEIN","SSZ[CM(OSCAR)]","ax-SpA[PROTEIN(ABNER)]",1,1,0,"SSZ","ax-SpA","Treatment of refractory chronic urticaria"
"Row3522","ABNER","PROTEIN","STAT5[PROTEIN(ABNER) CM(OSCAR)]","activated T cells[CELL_TYPE(ABNER)]",1,0,0,"STAT5","activated T cells","Improvement of medication adherence in adolescents and young adults with SLE using web-based education with and without a social media intervention, a pilot study"
"Row3522","OSCAR","CM","STAT5[PROTEIN(ABNER) CM(OSCAR)]","activated T cells[CELL_TYPE(ABNER)]",1,0,0,"STAT5","activated T cells","Improvement of medication adherence in adolescents and young adults with SLE using web-based education with and without a social media intervention, a pilot study"
"Row3522","ABNER (#1)","CELL_TYPE","STAT5[PROTEIN(ABNER) CM(OSCAR)]","activated T cells[CELL_TYPE(ABNER)]",1,0,0,"STAT5","activated T cells","Improvement of medication adherence in adolescents and young adults with SLE using web-based education with and without a social media intervention, a pilot study"
"Row3505","ABNER","PROTEIN","STAT5[PROTEIN(ABNER) CM(OSCAR)]","ionomycin[CM(OSCAR)]",1,0,0,"STAT5","ionomycin","Systemic scleroderma treatment algorithms with the predominant skin and joint lesions, Raynaud’s syndrome and digital ulcers according to modern guidelines"
"Row3505","OSCAR","CM","STAT5[PROTEIN(ABNER) CM(OSCAR)]","ionomycin[CM(OSCAR)]",1,0,0,"STAT5","ionomycin","Systemic scleroderma treatment algorithms with the predominant skin and joint lesions, Raynaud’s syndrome and digital ulcers according to modern guidelines"
"Row3505","OSCAR (#1)","CM","STAT5[PROTEIN(ABNER) CM(OSCAR)]","ionomycin[CM(OSCAR)]",1,0,0,"STAT5","ionomycin","Systemic scleroderma treatment algorithms with the predominant skin and joint lesions, Raynaud’s syndrome and digital ulcers according to modern guidelines"
"Row2389","ABNER","PROTEIN","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","T24[PROTEIN(ABNER) CM(OSCAR)]",1,0,0,"SV-Huc-1","T24","The role of klotho in systemic sclerosis"
"Row2389","OSCAR","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","T24[PROTEIN(ABNER) CM(OSCAR)]",1,0,0,"SV-Huc-1","T24","The role of klotho in systemic sclerosis"
"Row2389","ABNER (#1)","PROTEIN","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","T24[PROTEIN(ABNER) CM(OSCAR)]",1,0,0,"SV-Huc-1","T24","The role of klotho in systemic sclerosis"
"Row2389","OSCAR (#1)","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","T24[PROTEIN(ABNER) CM(OSCAR)]",1,0,0,"SV-Huc-1","T24","The role of klotho in systemic sclerosis"
"Row2402","ABNER","PROTEIN","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","T24[CM(OSCAR)]",1,1,0,"SV-Huc-1","T24","Pulmonary involvement in asymptomatic systemic lupus erythematosus patients with antiphospholipid syndrome multislice CT angiography and pulmonary involvement in asymptomatic SLE patients with APS"
"Row2402","OSCAR","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","T24[CM(OSCAR)]",1,1,0,"SV-Huc-1","T24","Pulmonary involvement in asymptomatic systemic lupus erythematosus patients with antiphospholipid syndrome multislice CT angiography and pulmonary involvement in asymptomatic SLE patients with APS"
"Row2402","OSCAR (#1)","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","T24[CM(OSCAR)]",1,1,0,"SV-Huc-1","T24","Pulmonary involvement in asymptomatic systemic lupus erythematosus patients with antiphospholipid syndrome multislice CT angiography and pulmonary involvement in asymptomatic SLE patients with APS"
"Row2393","ABNER","PROTEIN","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","bladder cancer cell lines[CELL_LINE(ABNER)]",1,0,0,"SV-Huc-1","bladder cancer cell lines","Pulmonary involvement in asymptomatic systemic lupus erythematosus patients with antiphospholipid syndrome multislice CT angiography and pulmonary involvement in asymptomatic SLE patients with APS"
"Row2393","OSCAR","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","bladder cancer cell lines[CELL_LINE(ABNER)]",1,0,0,"SV-Huc-1","bladder cancer cell lines","Pulmonary involvement in asymptomatic systemic lupus erythematosus patients with antiphospholipid syndrome multislice CT angiography and pulmonary involvement in asymptomatic SLE patients with APS"
"Row2393","ABNER (#1)","CELL_LINE","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","bladder cancer cell lines[CELL_LINE(ABNER)]",1,0,0,"SV-Huc-1","bladder cancer cell lines","Pulmonary involvement in asymptomatic systemic lupus erythematosus patients with antiphospholipid syndrome multislice CT angiography and pulmonary involvement in asymptomatic SLE patients with APS"
"Row2407","ABNER","PROTEIN","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","clonogenic[CM(OSCAR)]",1,0,0,"SV-Huc-1","clonogenic","Ischemic Strokes in a Young Woman With Manifestations of Multiple Sclerosis"
"Row2407","OSCAR","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","clonogenic[CM(OSCAR)]",1,0,0,"SV-Huc-1","clonogenic","Ischemic Strokes in a Young Woman With Manifestations of Multiple Sclerosis"
"Row2407","OSCAR (#1)","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","clonogenic[CM(OSCAR)]",1,0,0,"SV-Huc-1","clonogenic","Ischemic Strokes in a Young Woman With Manifestations of Multiple Sclerosis"
"Row2352","ABNER","PROTEIN","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","immortalized uroepithelial cells[CELL_LINE(ABNER)]",1,1,0,"SV-Huc-1","immortalized uroepithelial cells","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2352","OSCAR","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","immortalized uroepithelial cells[CELL_LINE(ABNER)]",1,1,0,"SV-Huc-1","immortalized uroepithelial cells","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2352","ABNER (#1)","CELL_LINE","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","immortalized uroepithelial cells[CELL_LINE(ABNER)]",1,1,0,"SV-Huc-1","immortalized uroepithelial cells","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2376","ABNER","PROTEIN","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","multiple human bladder cell lines[CELL_LINE(ABNER)]",1,0,0,"SV-Huc-1","multiple human bladder cell lines","The role of klotho in systemic sclerosis"
"Row2376","OSCAR","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","multiple human bladder cell lines[CELL_LINE(ABNER)]",1,0,0,"SV-Huc-1","multiple human bladder cell lines","The role of klotho in systemic sclerosis"
"Row2376","ABNER (#1)","CELL_LINE","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","multiple human bladder cell lines[CELL_LINE(ABNER)]",1,0,0,"SV-Huc-1","multiple human bladder cell lines","The role of klotho in systemic sclerosis"
"Row2353","ABNER","PROTEIN","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","reference cancer cell lines[CELL_LINE(ABNER)]",1,1,0,"SV-Huc-1","reference cancer cell lines","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2353","OSCAR","CM","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","reference cancer cell lines[CELL_LINE(ABNER)]",1,1,0,"SV-Huc-1","reference cancer cell lines","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2353","ABNER (#1)","CELL_LINE","SV-Huc-1[PROTEIN(ABNER) CM(OSCAR)]","reference cancer cell lines[CELL_LINE(ABNER)]",1,1,0,"SV-Huc-1","reference cancer cell lines","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row1610","OSCAR","CM","So[CM(OSCAR)]","application[ONT(OSCAR)]",1,1,0,"So","application","Pulmonary embolism in an adolescent girl with negative ACLA systemic lupus erythematosus (SLE): a case report"
"Row1610","OSCAR (#1)","ONT","So[CM(OSCAR)]","application[ONT(OSCAR)]",1,1,0,"So","application","Pulmonary embolism in an adolescent girl with negative ACLA systemic lupus erythematosus (SLE): a case report"
"Row1982","OSCAR","CM","SpO2[CM(OSCAR)]","cyanosis[CM(OSCAR)]",1,1,0,"SpO2","cyanosis","Consideraciones actuales sobre la toxicidad retiniana por cloroquina y sus derivados Present remarks on retinal toxicity caused by chloroquine and its derivatives"
"Row1982","OSCAR (#1)","CM","SpO2[CM(OSCAR)]","cyanosis[CM(OSCAR)]",1,1,0,"SpO2","cyanosis","Consideraciones actuales sobre la toxicidad retiniana por cloroquina y sus derivados Present remarks on retinal toxicity caused by chloroquine and its derivatives"
"Row2002","ABNER","CELL_TYPE","T cells[CELL_TYPE(ABNER)]","immune cells[CELL_TYPE(ABNER)]",1,1,0,"T cells","immune cells","Chloroquine Autophagic Inhibition Rebalances Th17/Treg-Mediated Immunity and Ameliorates Systemic Lupus Erythematosus"
"Row2002","ABNER (#1)","CELL_TYPE","T cells[CELL_TYPE(ABNER)]","immune cells[CELL_TYPE(ABNER)]",1,1,0,"T cells","immune cells","Chloroquine Autophagic Inhibition Rebalances Th17/Treg-Mediated Immunity and Ameliorates Systemic Lupus Erythematosus"
"Row1748","ABNER","CELL_TYPE","T cells[CELL_TYPE(ABNER)]","mast cells[CELL_TYPE(ABNER)]",1,1,0,"T cells","mast cells","Hydroxychloroquine inhibits IL-1? production from amyloid-stimulated human neutrophils"
"Row1748","ABNER (#1)","CELL_TYPE","T cells[CELL_TYPE(ABNER)]","mast cells[CELL_TYPE(ABNER)]",1,1,0,"T cells","mast cells","Hydroxychloroquine inhibits IL-1? production from amyloid-stimulated human neutrophils"
"Row2349","ABNER","PROTEIN","T24[PROTEIN(ABNER) CM(OSCAR)]","bladder cancer cell lines[CELL_LINE(ABNER)]",1,1,0,"T24","bladder cancer cell lines","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2349","OSCAR","CM","T24[PROTEIN(ABNER) CM(OSCAR)]","bladder cancer cell lines[CELL_LINE(ABNER)]",1,1,0,"T24","bladder cancer cell lines","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2349","ABNER (#1)","CELL_LINE","T24[PROTEIN(ABNER) CM(OSCAR)]","bladder cancer cell lines[CELL_LINE(ABNER)]",1,1,0,"T24","bladder cancer cell lines","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2406","OSCAR","CM","T24[CM(OSCAR)]","clonogenic[CM(OSCAR)]",1,0,0,"T24","clonogenic","Ischemic Strokes in a Young Woman With Manifestations of Multiple Sclerosis"
"Row2406","OSCAR (#1)","CM","T24[CM(OSCAR)]","clonogenic[CM(OSCAR)]",1,0,0,"T24","clonogenic","Ischemic Strokes in a Young Woman With Manifestations of Multiple Sclerosis"
"Row2351","ABNER","PROTEIN","T24[PROTEIN(ABNER) CM(OSCAR)]","immortalized uroepithelial cells[CELL_LINE(ABNER)]",1,1,0,"T24","immortalized uroepithelial cells","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2351","OSCAR","CM","T24[PROTEIN(ABNER) CM(OSCAR)]","immortalized uroepithelial cells[CELL_LINE(ABNER)]",1,1,0,"T24","immortalized uroepithelial cells","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
"Row2351","ABNER (#1)","CELL_LINE","T24[PROTEIN(ABNER) CM(OSCAR)]","immortalized uroepithelial cells[CELL_LINE(ABNER)]",1,1,0,"T24","immortalized uroepithelial cells","Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation"
