"RowIDs","ColumnNames","ColumnValues","Term1","Term2","Sentence cooccurrence","Neighbor count","Title cooccurrence","Term1 as String","Term2 as String","Document"
"Row1033","OSCAR","ONT","grupo[NN(POS) ONT(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,1,0,"grupo","grupos","The camel (Camelus dromedarius) produced three times less methane than cattle receiving the same feeding ration"
"Row1033","POS (#1)","NNS","grupo[NN(POS) ONT(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,1,0,"grupo","grupos","The camel (Camelus dromedarius) produced three times less methane than cattle receiving the same feeding ration"
"Row1033","OSCAR (#1)","ONT","grupo[NN(POS) ONT(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,1,0,"grupo","grupos","The camel (Camelus dromedarius) produced three times less methane than cattle receiving the same feeding ration"
"Row1034","POS","IN","Ac100[IN(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,1,0,"Ac100","grupo","The camel (Camelus dromedarius) produced three times less methane than cattle receiving the same feeding ration"
"Row1034","OSCAR","CM","Ac100[IN(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,1,0,"Ac100","grupo","The camel (Camelus dromedarius) produced three times less methane than cattle receiving the same feeding ration"
"Row1034","POS (#1)","NN","Ac100[IN(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,1,0,"Ac100","grupo","The camel (Camelus dromedarius) produced three times less methane than cattle receiving the same feeding ration"
"Row1034","OSCAR (#1)","ONT","Ac100[IN(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,1,0,"Ac100","grupo","The camel (Camelus dromedarius) produced three times less methane than cattle receiving the same feeding ration"
"Row1035","POS","NNP","RESULTADOS[NNP(POS) CM(OSCAR)]","en[IN(POS) CM(OSCAR)]",1,0,0,"RESULTADOS","en","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1035","OSCAR","CM","RESULTADOS[NNP(POS) CM(OSCAR)]","en[IN(POS) CM(OSCAR)]",1,0,0,"RESULTADOS","en","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1035","POS (#1)","IN","RESULTADOS[NNP(POS) CM(OSCAR)]","en[IN(POS) CM(OSCAR)]",1,0,0,"RESULTADOS","en","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1035","OSCAR (#1)","CM","RESULTADOS[NNP(POS) CM(OSCAR)]","en[IN(POS) CM(OSCAR)]",1,0,0,"RESULTADOS","en","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1036","POS","NNP","RESULTADOS[NNP(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"RESULTADOS","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1036","OSCAR","CM","RESULTADOS[NNP(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"RESULTADOS","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1036","POS (#1)","NN","RESULTADOS[NNP(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"RESULTADOS","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1036","OSCAR (#1)","ONT","RESULTADOS[NNP(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"RESULTADOS","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1037","POS","IN","Ac100[IN(POS) CM(OSCAR)]","RESULTADOS[NNP(POS) CM(OSCAR)]",1,0,0,"Ac100","RESULTADOS","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1037","OSCAR","CM","Ac100[IN(POS) CM(OSCAR)]","RESULTADOS[NNP(POS) CM(OSCAR)]",1,0,0,"Ac100","RESULTADOS","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1037","POS (#1)","NNP","Ac100[IN(POS) CM(OSCAR)]","RESULTADOS[NNP(POS) CM(OSCAR)]",1,0,0,"Ac100","RESULTADOS","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1037","OSCAR (#1)","CM","Ac100[IN(POS) CM(OSCAR)]","RESULTADOS[NNP(POS) CM(OSCAR)]",1,0,0,"Ac100","RESULTADOS","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1038","POS","NNP","CEO2[NNP(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,0,0,"CEO2","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1038","OSCAR","CM","CEO2[NNP(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,0,0,"CEO2","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1038","POS (#1)","NNS","CEO2[NNP(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,0,0,"CEO2","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1038","OSCAR (#1)","ONT","CEO2[NNP(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,0,0,"CEO2","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1039","POS","NNP","CEO2[NNP(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"CEO2","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1039","OSCAR","CM","CEO2[NNP(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"CEO2","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1039","POS (#1)","NN","CEO2[NNP(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"CEO2","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1039","OSCAR (#1)","ONT","CEO2[NNP(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"CEO2","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1040","POS","IN","Ac100[IN(POS) CM(OSCAR)]","CEO2[NNP(POS) CM(OSCAR)]",1,0,0,"Ac100","CEO2","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1040","OSCAR","CM","Ac100[IN(POS) CM(OSCAR)]","CEO2[NNP(POS) CM(OSCAR)]",1,0,0,"Ac100","CEO2","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1040","POS (#1)","NNP","Ac100[IN(POS) CM(OSCAR)]","CEO2[NNP(POS) CM(OSCAR)]",1,0,0,"Ac100","CEO2","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1040","OSCAR (#1)","CM","Ac100[IN(POS) CM(OSCAR)]","CEO2[NNP(POS) CM(OSCAR)]",1,0,0,"Ac100","CEO2","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1041","POS","IN","en[IN(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"en","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1041","OSCAR","CM","en[IN(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"en","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1041","POS (#1)","NN","en[IN(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"en","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1041","OSCAR (#1)","ONT","en[IN(POS) CM(OSCAR)]","grupo[NN(POS) ONT(OSCAR)]",1,0,0,"en","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1042","POS","IN","Ac100[IN(POS) CM(OSCAR)]","en[IN(POS) CM(OSCAR)]",1,0,0,"Ac100","en","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1042","OSCAR","CM","Ac100[IN(POS) CM(OSCAR)]","en[IN(POS) CM(OSCAR)]",1,0,0,"Ac100","en","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1042","POS (#1)","IN","Ac100[IN(POS) CM(OSCAR)]","en[IN(POS) CM(OSCAR)]",1,0,0,"Ac100","en","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1042","OSCAR (#1)","CM","Ac100[IN(POS) CM(OSCAR)]","en[IN(POS) CM(OSCAR)]",1,0,0,"Ac100","en","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1043","POS","IN","Ac100[IN(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,0,0,"Ac100","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1043","OSCAR","CM","Ac100[IN(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,0,0,"Ac100","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1043","POS (#1)","NNS","Ac100[IN(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,0,0,"Ac100","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1043","OSCAR (#1)","ONT","Ac100[IN(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,0,0,"Ac100","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1044","POS","NNP","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","se[NN(POS) CM(OSCAR)]",1,1,0,"CEO2","se","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1044","ABNER","PROTEIN","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","se[NN(POS) CM(OSCAR)]",1,1,0,"CEO2","se","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1044","OSCAR","CM","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","se[NN(POS) CM(OSCAR)]",1,1,0,"CEO2","se","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1044","POS (#1)","NN","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","se[NN(POS) CM(OSCAR)]",1,1,0,"CEO2","se","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1044","OSCAR (#1)","CM","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","se[NN(POS) CM(OSCAR)]",1,1,0,"CEO2","se","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1045","POS","RB","No[RB(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,1,0,"No","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1045","OSCAR","CM","No[RB(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,1,0,"No","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1045","POS (#1)","NNS","No[RB(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,1,0,"No","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1045","OSCAR (#1)","ONT","No[RB(POS) CM(OSCAR)]","grupos[NNS(POS) ONT(OSCAR)]",1,1,0,"No","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1046","POS","DT","Ac70[DT(POS) CM(OSCAR)]","No[RB(POS) CM(OSCAR)]",1,0,0,"Ac70","No","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1046","OSCAR","CM","Ac70[DT(POS) CM(OSCAR)]","No[RB(POS) CM(OSCAR)]",1,0,0,"Ac70","No","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1046","POS (#1)","RB","Ac70[DT(POS) CM(OSCAR)]","No[RB(POS) CM(OSCAR)]",1,0,0,"Ac70","No","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1046","OSCAR (#1)","CM","Ac70[DT(POS) CM(OSCAR)]","No[RB(POS) CM(OSCAR)]",1,0,0,"Ac70","No","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1047","POS","NNP","CIO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","No[RB(POS) CM(OSCAR)]",1,0,0,"CIO2","No","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1047","ABNER","PROTEIN","CIO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","No[RB(POS) CM(OSCAR)]",1,0,0,"CIO2","No","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1047","OSCAR","CM","CIO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","No[RB(POS) CM(OSCAR)]",1,0,0,"CIO2","No","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1047","POS (#1)","RB","CIO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","No[RB(POS) CM(OSCAR)]",1,0,0,"CIO2","No","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1047","OSCAR (#1)","CM","CIO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","No[RB(POS) CM(OSCAR)]",1,0,0,"CIO2","No","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1048","POS","NNP","La[NNP(POS) CM(OSCAR)]","grupo[VBD(POS) ONT(OSCAR)]",1,1,0,"La","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1048","OSCAR","CM","La[NNP(POS) CM(OSCAR)]","grupo[VBD(POS) ONT(OSCAR)]",1,1,0,"La","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1048","POS (#1)","VBD","La[NNP(POS) CM(OSCAR)]","grupo[VBD(POS) ONT(OSCAR)]",1,1,0,"La","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1048","OSCAR (#1)","ONT","La[NNP(POS) CM(OSCAR)]","grupo[VBD(POS) ONT(OSCAR)]",1,1,0,"La","grupo","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1049","POS","NNP","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","CONCLUSIONES[NNP(POS) CM(OSCAR)]",1,1,0,"CEO2","CONCLUSIONES","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1049","ABNER","PROTEIN","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","CONCLUSIONES[NNP(POS) CM(OSCAR)]",1,1,0,"CEO2","CONCLUSIONES","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1049","OSCAR","CM","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","CONCLUSIONES[NNP(POS) CM(OSCAR)]",1,1,0,"CEO2","CONCLUSIONES","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1049","POS (#1)","NNP","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","CONCLUSIONES[NNP(POS) CM(OSCAR)]",1,1,0,"CEO2","CONCLUSIONES","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1049","OSCAR (#1)","CM","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","CONCLUSIONES[NNP(POS) CM(OSCAR)]",1,1,0,"CEO2","CONCLUSIONES","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1050","POS","NNP","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","grupos[NNP(POS) ONT(OSCAR)]",1,1,0,"CEO2","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1050","ABNER","PROTEIN","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","grupos[NNP(POS) ONT(OSCAR)]",1,1,0,"CEO2","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1050","OSCAR","CM","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","grupos[NNP(POS) ONT(OSCAR)]",1,1,0,"CEO2","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1050","POS (#1)","NNP","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","grupos[NNP(POS) ONT(OSCAR)]",1,1,0,"CEO2","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1050","OSCAR (#1)","ONT","CEO2[PROTEIN(ABNER) NNP(POS) CM(OSCAR)]","grupos[NNP(POS) ONT(OSCAR)]",1,1,0,"CEO2","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1051","POS","NNP","CONCLUSIONES[NNP(POS) CM(OSCAR)]","grupos[NNP(POS) ONT(OSCAR)]",1,0,0,"CONCLUSIONES","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1051","OSCAR","CM","CONCLUSIONES[NNP(POS) CM(OSCAR)]","grupos[NNP(POS) ONT(OSCAR)]",1,0,0,"CONCLUSIONES","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1051","POS (#1)","NNP","CONCLUSIONES[NNP(POS) CM(OSCAR)]","grupos[NNP(POS) ONT(OSCAR)]",1,0,0,"CONCLUSIONES","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1051","OSCAR (#1)","ONT","CONCLUSIONES[NNP(POS) CM(OSCAR)]","grupos[NNP(POS) ONT(OSCAR)]",1,0,0,"CONCLUSIONES","grupos","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1052","POS","CC","AND[CC(POS) CM(OSCAR)]","oxygenation[NN(POS) RN(OSCAR)]",1,1,0,"AND","oxygenation","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1052","OSCAR","CM","AND[CC(POS) CM(OSCAR)]","oxygenation[NN(POS) RN(OSCAR)]",1,1,0,"AND","oxygenation","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1052","POS (#1)","NN","AND[CC(POS) CM(OSCAR)]","oxygenation[NN(POS) RN(OSCAR)]",1,1,0,"AND","oxygenation","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
"Row1052","OSCAR (#1)","RN","AND[CC(POS) CM(OSCAR)]","oxygenation[NN(POS) RN(OSCAR)]",1,1,0,"AND","oxygenation","Edema agudo pulmonar associado à obstrução das vias aéreas: relato de caso Edema agudo pulmonar asociado a la obstrucción de las vías aéreas: relato de caso Acute pulmonary edema associated with obstruction of the airways: case report"
